"Kod";"Nazwa";"Typy aktywności";"Płeć";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";286;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";282;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";277;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";277;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";280;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";265;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";261;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";267;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";456;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";444;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";430;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";428;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";439;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";454;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";456;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";464;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";458;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";449;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";449;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";422;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";411;"tys. osób";"";
0400000;"KUJAWSKO-POMORSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";407;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";564;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";564;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";554;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";555;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";575;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";607;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";510;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";509;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";507;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";490;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";493;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";507;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";507;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";498;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";464;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";460;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";455;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";457;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";480;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";493;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";406;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";403;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";411;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";398;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";401;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";418;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";423;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";418;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";503;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";502;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";492;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";496;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";520;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";549;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";466;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";470;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";475;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";464;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";465;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";482;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";483;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";480;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";418;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";411;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";406;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";406;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";428;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";445;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";374;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";375;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";384;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";376;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";377;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";395;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";403;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";401;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";61;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";62;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";61;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";59;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";56;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";57;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";44;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";39;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";32;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";27;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";27;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";25;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";24;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";19;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";46;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";49;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";49;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";51;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";53;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";48;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";31;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";28;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";27;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";22;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";24;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";23;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";20;"tys. osób";"";
0600000;"LUBELSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";18;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";378;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";360;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";345;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";348;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";365;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";377;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";309;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";305;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";299;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";310;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";307;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";283;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";276;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";281;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";540;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";517;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";511;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";519;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";517;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";533;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";476;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";474;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";460;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";466;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";459;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";434;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";422;"tys. osób";"";
0600000;"LUBELSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";424;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";262;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";254;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";241;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";243;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";239;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";241;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";246;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";247;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";244;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";252;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";253;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";250;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";253;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";255;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";214;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";208;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";200;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";200;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";196;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";197;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";200;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";197;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";194;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";197;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";196;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";197;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";198;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";203;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";234;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";230;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";221;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";221;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";221;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";226;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";235;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";238;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";236;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";247;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";248;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";245;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";250;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";251;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";192;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";187;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";180;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";179;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";178;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";184;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";190;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";190;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";189;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";193;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";192;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";193;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";194;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";199;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";27;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";24;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";20;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";22;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";19;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";15;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";11;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";9;"tys. osób";"";
0800000;"LUBUSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";8;"tys. osób";"";
