"Kod";"Nazwa";"Zakres przedmiotowy";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2022";3278;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2023";3463;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2014";;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2015";;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2016";1590;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2017";1769;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2018";1899;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2019";1910;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2020";1709;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2021";1677;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2022";1534;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2023";1642;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2014";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2015";;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2016";232;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2017";211;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2018";238;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2019";255;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2020";204;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2021";218;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2022";214;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2023";211;"%";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2014";-1527;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2015";-1456;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2016";-1498;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2017";-1422;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2018";-1994;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2019";-2141;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2020";-1261;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2021";-1532;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2022";-1284;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2023";-1383;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2014";4195;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2015";;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2016";3680;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2017";4025;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2018";4523;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2019";4521;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2020";4055;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2021";4171;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2022";3948;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2023";4220;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2014";7771;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2015";;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2016";6654;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2017";6767;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2018";8027;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2019";8271;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2020";6146;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2021";6734;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2022";6206;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2023";6480;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2014";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2015";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2016";3442;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2017";3597;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2018";4067;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2019";4299;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2020";3364;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2021";3504;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2022";3260;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2023";3482;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2014";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2015";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2016";4199;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2017";4216;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2018";4961;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2019";5245;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2020";4228;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2021";4725;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2022";4050;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2023";4433;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2014";;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2015";;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2016";82;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2017";85;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2018";82;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2019";82;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2020";80;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2021";74;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2022";80;"%";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2023";79;"%";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2014";685;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2015";648;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2016";600;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2017";458;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2018";620;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2019";801;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2020";657;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2021";970;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2022";604;"osoba";"";
3000000;"WIELKOPOLSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2023";760;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2014";8426;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2015";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2016";7987;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2017";8240;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2018";9431;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2019";10088;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2020";8306;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2021";9334;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2022";8595;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2023";9358;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2014";8353;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2015";;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2016";6928;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2017";7097;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2018";8149;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2019";8628;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2020";6549;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2021";7334;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2022";7194;"osoba";"";
3000000;"WIELKOPOLSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2023";7329;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2014";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2015";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2016";2530;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2017";2670;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2018";3145;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2019";3265;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2020";2478;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2021";2636;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2022";2361;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - wymeldowania osób w wieku 20–40 lat";"2023";2516;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2014";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2015";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2016";2028;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2017";2056;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2018";2277;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2019";2453;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2020";1857;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2021";1847;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2022";1727;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - zameldowania osób w wieku 20–40 lat";"2023";1724;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2014";;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2015";;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2016";125;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2017";130;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2018";138;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2019";133;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2020";133;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2021";143;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2022";137;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie na pobyt stały - stosunek liczby wymeldowań do zameldowań osób w wieku 20–40 lat";"2023";146;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2014";-461;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2015";-392;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2016";-359;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2017";-431;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2018";-609;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2019";-539;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2020";-485;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2021";-579;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2022";-452;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"saldo migracji międzywojewódzkich na pobyt stały ludności w wieku 25–34 lat";"2023";-606;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2014";5019;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2015";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2016";4718;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2017";5054;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2018";5595;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2019";6022;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2020";4638;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2021";5097;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2022";4947;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - napływ";"2023";4953;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2014";7391;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2015";;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2016";5722;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2017";6053;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2018";6598;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2019";6759;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2020";5239;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2021";5854;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2022";5456;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"migracje międzywojewódzkie i zagraniczne na pobyt stały - odpływ";"2023";5537;"osoba";"";
